# source: Natural Earth 1:10m Cultural Vectors, Populated Places (ne_10m_populated_places)
# url: https://raw.githubusercontent.com/nvkelso/natural-earth-vector/ca96624a56bd078437bca8184e78163e5039ad19/geojson/ne_10m_populated_places.geojson
# sha256: 9b8e3de09048ef00dfc70357dbb9fa324493f214b5e0ae4daf1aa79a8d10116b
# retrieved: 2026-09-13
# licence: public domain, https://www.naturalearthdata.com/about/terms-of-use/
# generator: tools/geodata/natural_earth_cities.py
# columns: neId,country,region,latitude,longitude,timeZone,population,en,ar,bn,de,es,fa,fr,hi,id,ja,ru,tr,ur,zh
1159131563	CA	Québec	45.76665	-73.99999	America/Montreal	78439	Saint-Jérôme	سان جيروم	সেন্ট-জেরোম			سن-ژروم		सेंट-ज़ेरोमे	St. Jerome	サンジェローム	Сен-Жером		سینٹ-جیروم	圣-杰罗姆
1159131567	CA	Québec	51.24231	-58.64700	America/Blanc-Sablon	3961	Saint-Augustin	سانت أوغستين	সেন্ট-অগাস্টিন			سن-اوگوستن		सेंट-ऑगस्टीन	St. Augustin	サン＝トーギュスタン	Сент-Огюстен	St-Augustin	سینٹ-اوگسٹن	圣奥古斯丁
1159131571	CA	Québec	48.25001	-79.03325	America/Toronto	24602	Rouyn-Noranda	رووان نوراندا	হুইন-নহুন্দা			روین-نوراندا		हुईं नोरोंदा		ルーワン・ノランダ	Руэн-Норанда		رووین-نوراندا	鲁安 - 诺兰达
1159131577	CA	Québec	48.80000	-79.20003	America/Montreal	7206	La Sarre	لا ساري	লা সারে			لا سار		ला सारे		ラ・サール	Ла-Сар		لا سارے	拉萨尔
1159131581	CA	Nova Scotia	45.58328	-62.63332	America/Halifax	20322	New Glasgow	غلاسكو الجديدة	নিউ গ্লাসগো			نیو گلاسگو		न्यू ग्लासगो		ニュー・グラスゴー	Нью-Гласгоу		نیو گلاسگو	新格拉斯哥
1159131585	CA	Nova Scotia	44.03996	-64.72001		4331	Liverpool	ليفربول	লিভারপুল			لیورپول٬ نوا اسکوشیا		लिवरपूल		リバプール	Ливерпуль		لیورپول	利物浦
1159131589	CA	Nova Scotia	45.81657	-64.21658	America/Moncton	9336	Amherst	أمهرست	আমর্হাস্ট			امهرست		ऐमहर्स्ट		アマースト	Амхерст		امہرسٹ	阿默斯特
1159131595	CA	Nova Scotia	46.09999	-60.75398		852	Baddeck	بيديك	ব্যাডডেক			بددک		बैडेक		バデック	Баддек		بیڈک	巴德克
1159131599	CA	Newfoundland and Labrador	49.17440	-57.42692	America/St_Johns	4163	Deer Lake	بحيرة دير	ডিয়ার লেক			دیر لیک		डियर लेक		ディア・レイク	Дир-Лейк		ڈیئر لیک	鹿湖
1159131603	CA	Newfoundland and Labrador	49.96701	-55.58300		817	La Scie	لا سي	লা স্কিয়ে			لاسی	LaScie	ला शाइ		ラシー	Ласци		لا سائی	拉西
1159131607	CA	Newfoundland and Labrador	55.44996	-60.21667		442	Hopedale	هوبديل	হোপডেল			هوپدال		होपडेल		ホープデイル	Хопдейл		ہوپیڈال	霍普代尔
1159131613	CA	Newfoundland and Labrador	53.29999	-60.30000	America/Goose_Bay	7572	Happy Valley-Goose Bay	هابي فالي - جووس باي	হ্যাপি ভ্যালি - গুজ বে			هپی ولی - گوز بی		हैप्पी वैली - गूज़ बे	Happy Valley - Goose Bay	ハッピーバレー・グースベイ	Хаппи-Валли-Гуз-Бей	Happy Valley - Goose Bay	ہیپی ویلی-گوز بے	欢乐湾—古斯贝
1159131617	CA	Newfoundland and Labrador	52.53329	-56.30001		197	Port Hope Simpson	ميناء هوب سيمبسون	পোর্ট হোপ সিম্পসন			پورت هوپ سیمپسون		पोर्ट होप सिंपसन		ポートホープシンプソン	Порт-Хоуп-Симпсон		پورٹ ہوپ سمپسن	霍普辛普森港
1159131621	RS	Šumadijski	44.01996	20.92000	Europe/Belgrade	171197	Kragujevac	كراغوييفاتس	ক্রাগুজেভাক			کراگویواتس		करेगुजेवाक		クラグイェヴァツ	Крагуевац		کراگویوتس	克拉古耶瓦茨
1159131625	RS	Srednje-Banatski	45.37864	20.39947		64053	Zrenjanin	زرنيانين	জেনজানিন			زرنجانین		ज़रिनजानीन		ズレニャニン	Зренянин		زرینیانین	兹雷尼亚宁
1159131631	AR	Santa Cruz	-51.58929	-72.21960		5300	Veintiocho de Noviembre	۲۸ نوفمبر	28 দে নভিয়েম্বর			28 د نومبر		28 डे नोविअंबर	28 de Noviembre	ベインテオイチョ・デ・ノビエンブレ	Вейнтиочо-де-Новьембре	28 de Noviembre	28 ڈی نویئمبر	11月28日街
1159131635	AR	Santa Cruz	-48.76660	-70.25001		2519	Gobernador Gregores	غوبيرنادور غريغوريس	গবারনাদোর গ্রেগরস			گوبرنادور گرگورس		गॉबर्नडोर ग्रेगोरेस		ゴベルナドル・グレゴレス	Гобернадор-Грегорес		گوبرناڈور گریگریس	格雷戈雷斯省長鎮
1159131639	AR	Santa Cruz	-49.97455	-68.90347		410	Comandante Luis Piedrabuena	كوماندانتى لويس پيدرابوينا	কমোন্দান্তে লুই পিয়েদ্রাবুয়েনা	Comandante Luis Piedra Buena		کومودانته لوئیز پیدرابوئنا		कोमोंडेंट लुई पीड्राब्यूना	Comondante Luis Piedrabuena	コマンダンテ・ルイス・ピエドラブエナ	Команданте-Луис-Пьедрабуэна	Comondante Luis Piedrabuena	کوموڈانٹے لوئس پیڈرابینا	科蒙丹特路易斯彼德拉布埃纳
1159131643	AR	Chubut	-45.68338	-70.26657		1825	Río Mayo	باسو ريو مايو	পাসো রিও মেয়ো			پازو ریو مایو		पैसो रियो मेयो	Paso Rio Mayo	リオ・マヨ	Рио-Майо	Paso Río Mayo	پاسو ریا مایو	帕索里奥马约
1159131649	AR	Chubut	-45.03329	-70.83328		1548	Alto Río Senguer	بلدية ألتو ريو سنجور	অল্টো রিও সাঙ্গুয়ের			التو ریو سگویر		आल्टो रियो सैंग्रवे	Alto Rio Sanguer	アルト・リオ・センゲル	Альто-Рио-Сенгер		الٹو ریو سینگوئر	上里奧森格爾
1159131653	AR	Chubut	-42.05001	-71.16662		4269	El Maitén	إل ميتن	এল মাইতেন			ال مایتن		एल माइटेन	El Maiten	エル・マイテン	Эль-Майтен		ایل میٹن	埃爾馬滕
1159131657	AR	Chubut	-42.77001	-65.04002	America/Argentina/Catamarca	64555	Puerto Madryn	بويرتو مادرين	পুয়ের্তো মাদ্রিন			پورتو مادرین		पुरतो मदरीन		プエルト・マドリン	Пуэрто-Мадрин		پویرتو مادرین	馬德林港
1159131661	AR	Chubut	-43.25004	-65.32995	America/Argentina/Catamarca	93442	Trelew	تريليو	ট্রেলিউ			ترلئو		ट्रेलेउ		トレレウ	Трелью		تریلیو	特雷利乌
1159131667	AR	Mendoza	-32.82504	-68.80168		66663	Las Heras	لاس هيراس	লাস হেরাস			لاس هراس		लास हेरास		ラス・エルナス	Лас-Эрас		لاس ہیراس	拉斯埃拉斯
1159131671	AR	Mendoza	-33.06999	-68.49002	America/Argentina/Mendoza	117399	San Martín	سان مارتين	সান মার্টিন			سان مارتین		सैन मार्टिन	San Martin	サン・マルティン	Сан-Мартин		سین مارٹن	聖馬丁
1159131675	AR	Mendoza	-32.59311	-69.34598		2390	Uspallata	قرية أوسبالاتا	উসপাল্লাতা			اوسپالاتا		उस्पलाटा		ウスパジャタ	Успальята		اسپیلیٹا	乌斯帕亚塔
1159131679	AR	Neuquén	-38.94002	-69.24002	America/Argentina/Salta	47814	Cutral Có	کوترال کو	কুত্রাল কো	Cutral-Có		کوترال کو		कूटराइल क		クトラル・コ	Кутраль-Ко	Cutral Co	کوترال کو	庫特拉爾科
1159131685	BO	Cochabamba	-17.55000	-65.83997	America/La_Paz	26323	Punata	بوناتا	পোনাটা			پوناتا		पुनाता		プナタ	Пуната		پوناتا	普納塔
1159131689	BO	Cochabamba	-17.59000	-65.92999	America/La_Paz	15816	Cliza	كليزا	ক্লিজা			کلیزا		क्लिज़ा		クリサ	Клиса		کلیزا	克利薩
1159131693	BO	Cochabamba	-17.39999	-66.28000		227052	Quillacollo	كياكويو	কিউল্লাকলো			کیاکویو		क्विलैकोलो		キヤコヨ	Кильякольо		قویلاکولو	基亞科約
1159131697	BO	Cochabamba	-16.87004	-64.78001		1778	Puerto Villarroel	بويرتو فيلارويل	পুয়ের্তো ভিল্লাররোয়েল			پوئرتو ویلاروئل	Puerto Villaroel	प्यूर्टो विलारोइल		プエルト・ビリャロエル	Пуэрто-Вильярроэль		پورٹا ولاروئل	比利亚罗埃尔港
1159131703	BO	Chuquisaca	-19.18003	-64.91995	America/La_Paz	2428	Tarabuco	تارابوكو	তারাবুকো			تارابوکو		ताराबूको		タラブコ	Тарабуко		ٹارابوکو	塔拉布科
1159131707	BO	El Beni	-10.83000	-65.41000	America/La_Paz	36008	Guayaramerín	غواياراميرين	গোয়ারামেরিন			گوایارانیرین		गुयेरामिरिन		グアヤラメリン	Гуаярамерин	Guayaramerin	جوایارامیرین	瓜亚拉梅林
1159131711	BO	El Beni	-13.76000	-65.57996		234478	Santa Ana del Yacuma	سانت آنا	সান্তা আনা		San Borja	سانتا آنا دل یاکوما		सैंटा ऐना	Santa Ana	サンタ・アナ・デル・ヤクマ	Санта-Ана-дель-Якума	Santa Ana	سینٹا اینا	聖安納德爾亞庫馬
1159131715	BO	El Beni	-13.58001	-63.58006		2422	Baures	بورس	বুরেস			بائورس		बौरेस		バウレス	Баурес		بورس	包雷斯
1159131721	BR	Goiás	-17.73004	-49.10999	America/Sao_Paulo	34143	Morrinhos	مورينيوس	মররিনহোস			مورینوس		मोरिन्होस		モリニョス	Морриньюс		مورینوس	莫里纽斯
1159131725	BR	Goiás	-15.30332	-49.60520	America/Sao_Paulo	18759	Ceres	سيريس	কেরেস			کرس		सेरेस		セレス	Серис		سیرس	塞雷斯
1159131729	BR	Goiás	-18.18004	-47.95000	America/Sao_Paulo	63544	Catalão	كاتالاو	ক্যাটালাও			کاتالائو		कातालो		カタラン	Каталан		کاتالاو	卡塔洛
1159131733	BR	Goiás	-16.77000	-47.61003	America/Sao_Paulo	36531	Cristalina	بلدية كريستالينا	ক্রিস্তালিনা			کریستالینا		क्रिस्टलिना		クリスタリナ	Кристалина		کرسٹالینا	克里斯塔利娜
1159131739	BR	Goiás	-16.65001	-49.49999	America/Sao_Paulo	97521	Trindade	ترينداد	ত্রিনদাদে			ترینداد		त्रिनिडाड		トリンダーデ	Триндади		تریندادی	特林达迪
1159131743	BR	Goiás	-16.45002	-51.12999	America/Sao_Paulo	28254	Iporá	بلدية إبورا	আইপোরা			ایپورا		आइपोरा	Ipora	イポラ	Ипора		آئپورا	伊波拉
1159131747	BR	Goiás	-16.36000	-49.49999	America/Sao_Paulo	44058	Inhumas	بلدية انهوماس	ইনহুমাস			اینهوماس		इन्ह्यूमस		インフマ	Иньюмас		ان ہیوماس	伊纽马斯
1159131751	BR	Goiás	-16.01997	-49.80997	America/Sao_Paulo	22129	Itaberaí	إتابيراي	আইতাবেরিয়া			ایتابرای		इताबेराइ	Itaberai	イタベライ	Итабераи		آئٹابیرائی	伊塔贝拉伊
1159131757	AR	Ciudad de Buenos Aires	-38.87997	-62.07997	America/Argentina/Buenos_Aires	57209	Punta Alta	بونتا ألتا	পুন্তা অল্টা			پونتا آلتا		पुंटा ऑल्टा		プンタ・アルタ	Пунта-Альта		پونٹا آلٹا	蓬塔阿尔塔
1159131761	AR	Ciudad de Buenos Aires	-33.33002	-60.24000	America/Argentina/Buenos_Aires	127742	San Nicolás de los Arroyos	سان نيكولاس دي لوس آرويوس	স্যান নিকোলা দে লস অ্যারোস			سان نیکولاس ده لوس آرویس		सैन निकोलस दे लॉस आरोयोस		サン・ニコラス・デ・ロス・アロージョス	Сан-Николас-де-лос-Аройос	San Nicolas de los Arroyos	سن نکولس دے لوث ارویوس	圣尼古拉斯
1159131765	AR	Ciudad de Buenos Aires	-34.16000	-58.95998	America/Argentina/Buenos_Aires	81612	Campana	كامبانا	কামপানা			کامپانا		कैंपाना		カンパーニャ	Кампана		کیمپانا	坎帕納
1159131767	AR	Ciudad de Buenos Aires	-34.65004	-60.48999	America/Argentina/Buenos_Aires	34587	Chacabuco	تشاكابوكو	চাকাবুকো			چاکابوکو		चाकाबुको		チャカブコ	Чакабуко		چاکابوکو	查卡布科
1159131775	AR	Ciudad de Buenos Aires	-34.66002	-59.44003	America/Argentina/Buenos_Aires	52949	Mercedes	مرسيدس	মার্সিদিজ			مرسدس		मर्सेडीज़		メルセデス	Мерседес		مرسیڈیز	梅塞德斯
1159131777	AR	Ciudad de Buenos Aires	-34.88000	-61.53995	America/Argentina/Buenos_Aires	24798	Lincoln	لينكولن	লিঙ্কন			لینکلن		लिंकन		リンコルン	Линкольн		لنکن	林肯
1159131781	AR	Ciudad de Buenos Aires	-34.89995	-60.03999	America/Argentina/Buenos_Aires	54514	Chivilcoy	تشيفيلكوي	চিভিলকয়			چیویلکوی		शिविलकॉ		チビルコイ	Чивилькой		شیولکوائی	奇維爾科伊
1159131785	AR	Ciudad de Buenos Aires	-35.43000	-60.17998	America/Argentina/Buenos_Aires	24668	25 de Mayo	خمسة وعشرون مايو	ভেন্টিসিঙ্কো দে মায়ো	Veinticinco de Mayo		وینتیکینکو دو مایو	Veintecinco de Mayo	वेंटीसिंको डे मेयो	Veinticinco de Mayo	ベインティシンコ・デ・マヨ	25 Мая	Veinticinco de Mayo	وینٹیسنکو ڈی مایو	五月二十五日城
1159131791	AR	Ciudad de Buenos Aires	-35.44596	-60.88999	America/Argentina/Buenos_Aires	34718	9 de Julio	نويفا دي خوليو	নুয়েভে দে জুলিও	Nueve de Julio	Ciudad de 9 de Julio	نوئوه ده خولیو	Nueve de Julio	न्यूवे डे जूलियो	Nueve de Julio	ヌエベ・デ・フリオ	9 Июля	Nueve de Julio	نیوے دی جولیو	七月九日城
1159131795	AR	Ciudad de Buenos Aires	-36.33004	-57.68998	America/Argentina/Buenos_Aires	25190	Dolores	دولوريس	ডোলোরেস			دولوریس		डोलोरस		ドロレス	Долорес		دولوریس	多洛雷斯
1159131799	AR	Ciudad de Buenos Aires	-39.48334	-62.68332		7100	Pedro Luro	محافظة بيدرو لورو	পেদ্রো লুরো			پدرو لورو		पेड्रो ल्यूरो		ペドロ・ルロ	Педро-Луро		پیڈرو لیورو	佩德罗卢罗
1159131803	AR	Ciudad de Buenos Aires	-38.36997	-60.26995	America/Argentina/Buenos_Aires	47136	Tres Arroyos	تريس آرويوس	ত্রেস আররোয়স			ترس آرویوس		ट्रेस एरोयोस		トレス・アロヨス	Трес-Арройос		ٹریس آرویوس	特雷斯阿罗约斯
1159131809	AR	Ciudad de Buenos Aires	-37.46662	-61.91662	America/Argentina/Buenos_Aires	27000	Coronel Suárez	كورونل سواريز	করোনেল সুয়ারেজ			کورونل سوارز		कोरोनेल सुआरेज़	Coronel Suarez	コロネル・スアレス	Коронель-Суарес		کرنل سواریز	科罗内尔·苏亚雷斯
1159131813	AR	Ciudad de Buenos Aires	-37.83331	-58.24999		18967	Balcarce	بالكارسي	বালকারকে			بالکارسه		बालकार्के		バルカルセ	Балькарсе		بیلکارسی	巴尔卡塞
1159131817	AR	RRo Negro	-37.80003	-67.68330		17430	Veinticinco de Mayo	۲۵ مايو	25 দে মায়ো	25 de Mayo	25 de Mayo	وینتیکینکو دو مایو		25 डे मायो	25 de Mayo	ベインティシンコ・デ・マヨ	Вейнтисинко-де-Майо	25 de Mayo	25 ڈی مایو	五月二十五日鎮
1159131821	AR	Río Negro	-39.01996	-67.60997	America/Argentina/Salta	73212	General Roca	جنرال روكا	জেনারেল রোকা			خنرال روکا		जनरल रोका		ヘネラル・ロカ	Хенераль-Рока		جینرل روکا	羅卡將軍鎮
1159131827	AR	RRo Negro	-41.03332	-70.26657		741	Comallo	كومالو	কোমাল্লো			کومالو		कोमालो		コマリョ	Комальо		کومیلو	科马约
1159131831	AR	RRo Negro	-41.30003	-69.58331		5719	Ingeniero Jacobacci	إنجينيرو جاكوباشي	ইনজেনিরো জাকোবাক্কি			اینجینیرو جاکوباچی		इंजीनियरो जैकोबैकी		インヘニェロ・ハコバクシ	Инхеньеро-Якобаччи		انجینیئرو جیکوباکی	亚科巴奇工程师镇
1159131835	AR	RRo Negro	-40.10005	-64.43329		2958	General Conesa	جنرال كونيسا	জেনারেল কোনেসা			جنرال کونسا		जनरल कोनेसा		ジェネラルコネサ	Хенераль-Конеса		جنرک کونیسا	科內薩將軍鎮
1159131839	AR	RRo Negro	-39.26661	-65.68331		10000	Choele Choel	شويل شويل	চোয়েলে চোয়েল			چویله		चोले चोल		チョエーレ・チョエル	Чоэле-Чоэль		کوئلے کوئل	喬埃萊喬埃爾
1159131845	AR	Córdoba	-31.43003	-62.08997	America/Argentina/Cordoba	59062	San Francisco	سان فرانسيسكو	সান ফ্রান্সিসকো			سان فرانسیسکو		सैन फ़्रैन्सिस्को		サンフランシスコ	Сан-Франциско		سان فرانسسکو	聖弗朗西斯科
1159131849	AR	Córdoba	-31.65999	-64.42998	America/Argentina/Cordoba	40384	Alta Gracia	ألتا غراسيا	অল্টা গ্রাসিয়া			آلتا گراسیا		ऑल्टा ग्रेसिया		アルタ・グラシア	Альта-Грасия		آلٹا گراسیا	上格拉西亞
1159131853	AR	Córdoba	-32.41003	-63.26002	America/Argentina/Cordoba	92453	Villa María	فيلا ماريا	ভিয়া মারিয়া			وییا ماریا		वीया मारिया		ビジャ・マリア	Вилья-Мария	Villa Maria	ویلا ماریہ	瑪麗亞鎮
1159131857	AR	Córdoba	-32.60004	-62.67996	America/Argentina/Cordoba	35105	Bell Ville	بيل فيل	বেল ভিলে			بل ویل		बेल विला		ベル・ビジェ	Бель-Вилье		بیل ولے	貝爾維爾
1159131863	AR	CRrdoba	-32.18332	-64.48328		1269	Villa Rumipal	فيلا روميبال	ভিলা রুমিপাল			ویلا رومیپال		विला रूमिपाल		ビージャ・ルミパル	Вилья-Румипаль		ولا رومیپال	鲁米帕尔别墅
1159131867	AR	Córdoba	-31.42001	-64.50000	America/Argentina/Cordoba	69451	Villa Carlos Paz	فيلا كارلوس باز	ভিলা কার্লোস পাজ			وییا کارلوس پاس		विला कार्लोस पाज़		ビジャ・カルロス・パス	Вилья Карлос Пас		ولا کارلوس پاز	卡洛斯帕斯鎮
1159131871	AR	Catamarca	-28.86662	-66.23331		2572	Chumbicha	تشومبيتشا	চুম্বিচা			چومبیچا		चुंबिचा		チュンビチャ	Чумбича		چمبیکا	瓊比查
1159131875	AR	Catamarca	-28.06662	-67.56658		587	Tinogasta	تينوغاستا	তিনোগাস্তা			تینوگاستا		टीनोगस्टा		ティノガスタ	Тиногаста		ٹینوگاسٹا	蒂諾加斯塔
1159131881	AR	Jujuy	-22.71666	-65.69998		4480	Abra Pampa	أبرا بامبا	আব্রা পাম্পা			ابرا پامپا		आबरा पंपा		アブラパンパ	Абра Пампа		ایبرا پیمپا	阿布拉潘帕
1159131885	AR	Jujuy	-23.19999	-65.34995		11369	Humahuaca	هوماهواكا	হুমাছুয়া			هاماهوکا		हुमाहुआचा		ウマウアカ	Умауака		ہوماہواکا	烏瑪瓦卡
1159131889	AR	Jujuy	-23.41667	-66.48332		1093	Susques	بلدية سوزكويس	সাস্কোয়েস			سوسکز		सस्क्वेस		ススケス	Сускес		سسقیس	蘇斯克斯
1159131893	AR	La Rioja	-31.34999	-66.59995		6020	Chepes	شيبس	চেপেস			چپز		चेपेस		チェペス	Чепес		چیپیز	切佩斯
1159131899	AR	Salta	-22.03004	-63.70000	America/La_Paz	82803	Yacuíba	ياكويبا	ইয়াকুইবা	Yacuiba	Yacuiba	یاکویبا		यक्वीबा		ヤクイバ	Якуиба		یکویبا	亞奎瓦
1159131903	AR	Salta	-22.55001	-63.81002	America/Argentina/Salta	60819	Tartagal	تارتغال	তারতাগাল			تارتاگال		तार्ताग़ाल		タルタガル	Тартагаль		تارتاجال	塔塔加爾
1159131907	AR	Salta	-25.08334	-64.18335		13376	Joaquín V. González	خواكين غونزاليس	জোয়াকুিন ভি গঞ্জালেজ	Joaquín Víctor González		خواکین وی گونزالس	Joaquín Víctor González	जोआक्विन वी. गोंज़ालेज़	Joaquin V. Gonzalez	ホアキン・ビクトル・ゴンザレス	Хоакин-В.-Гонсалес		جوقن وی گونزالز	傑昆岡薩雷斯
1159131911	AR	Salta	-24.66662	-65.04997		19828	General Güemes	جنرال جيميس	জেনারেল গিউমেস			ژنرال گومس		जनरल ग्वीम्स	General Guemes	ヘネラルグエメス	Хенераль-Гуэмес	General Guemes	جنرل گوئیمز	圭梅斯將軍鎮
1159131917	AR	Tucumtn	-26.21666	-65.28331		1599	Trancas	بلدية ترانكاس	ট্রানক্যাস			ترانکاس		ट्रंकास		トランカス	Транкас		ٹرینکاس	特蘭卡斯
1159131921	AR	Chaco	-26.79001	-60.45002	America/Argentina/Cordoba	81879	Presidencia Roque Sáenz Peña	بريسدنس روكي ساينز بينيا	সেঞ্জ পেনা			روکه سائنز پنیا		साइन्ज़ पेन्या	Sáenz Peña	プレジデンシナ・ロケ・サエンス・ペーニャ	Саэнс Пенья	Saenz Pena	ساینز پینا	羅克薩恩斯培尼亞總統城
1159131925	AR	Chaco	-26.51659	-61.16659		2921	Pampa del Infierno	بامبا ديل إنفيرنو	পম্পা দেল ইনফিয়ের্নো			پامپا دل اینفیرنو		पंपा डेल इंफ़र्नो		パンパデルインフィエルノ	Пампа-дель-Инферно		پیمپا ڈیل انفرنو	潘帕德因菲爾諾
1159131929	AR	Chaco	-27.58329	-60.71667		30051	Villa Ángela	فيلا أنجيلا	ভিলা অ্যাঞ্জেলা			وییا آنخلا		विला एंजेला	Villa Angela	ビヤ・アンヘラ	Вилья-Анхела		ولا انجیلا	安吉拉鎮
1159131935	AR	Formosa	-23.90000	-61.84998		6453	asentamiento	إنجينيرو جيليرمو ن. خواريز	ইঞ্জেনিয়েরো গুলিয়ার্মো এন. জুয়ারেজ	Ingeniero Juárez	Ingeniero Juárez	اینجینیرو گیلرمو ن. خوارس	Ingeniero Juárez	इंजीनियरो गिलर्मो एन. हुआरेज	Ingeniero Guillermo N. Juarez	インヘニェロギレルモ N.フアレス	Инхеньеро-Хуарес	Ingeniero Juárez	انیجینیئرو گیلرمو ان جواریز	因赫涅羅華雷斯
1159131939	AR	Formosa	-25.33330	-59.68332		4277	Comandante Fontana	كومونتدانتي فونتانا	কম্যান্দান্তে ফন্তানা			کومودانته فونتانا		कोमांडेंट फ़ांटॉना		コマンダンテフォンタナ	Команданте-Фонтана		کومانڈانٹے فونٹانا	豐塔納少校鎮
1159131943	AR	Formosa	-22.47999	-62.29998		6143	Doctor Pedro P. Peña	دكتور بيدرو ب. بينيا	ডক্টর পেদ্রো পি. পেনা			دکتر پدرو پی پنا		डॉक्टर पेड्रो पी. पेना	Doctor Pedro P. Pena	ドクトールペドロP.ペーニャ	Доктор-Педро-П.-Пенья		ڈاکٹر پیڈرو پی پینا	达科特佩德罗佩纳
1159131947	AR	Corrientes	-28.12000	-58.76999	America/Argentina/Cordoba	47626	San-Lorenzo	سان لورينزو	সান লোরেঞ্জো			سن لورنزو		सैन लोरेंज़ो		サンロレンツォ	Сан-Лоренцо		سان لورینزو	圣洛伦索
1159131953	AR	Corrientes	-27.48996	-58.80999	America/Argentina/Cordoba	340823	Corrientes	كورينتس	কোরিয়েন্টেস			کورینتس		कोरियेन्टेस		コリエンテス	Корриентес		کورینتس	科连特斯
1159131957	AR	Entre Ríos	-32.48000	-58.24000	America/Argentina/Cordoba	67895	Concepción del Uruguay	كونسبسيون ديل أوروغواي	কনসেপসিয়ন দেল উরুগুয়ে			کنسپسیون دل اوروگوای		कोंसेप्सियन	Concepcion del Uruguay	コンセプシオン・デル・ウルグアイ	Консепсьон-дель-Уругвай		کانسیپسیکون ڈیل یوروگوئے	乌拉圭河畔康塞普西翁
1159131961	AR	Entre Ríos	-32.61001	-60.17998	America/Argentina/Cordoba	25139	Victoria	فيكتوريا	ভিক্টোরিয়া			ویکتوریا		विक्टोरिया		ビクトリア	Виктория	Ciudad de Victoria	وکٹوریہ	維多利亞
1159131965	AR	Entre Ríos	-33.15003	-59.34001	America/Argentina/Cordoba	33120	Gualeguay	كوالكواي	গুয়ালেগুয়ে			گوالگوای		गुआलेगुआय		グアレグアイ	Гуалегуай		گالیگوئے	瓜萊瓜伊
1159131971	AR	Entre Ríos	-31.73332	-60.53334	America/Argentina/Cordoba	262295	Paraná	بارانا	পার্না			پارانا		पराना		パラナ	Парана		پارانا	巴拉那
1159131975	AR	Santa Fe	-33.23003	-60.35002	America/Argentina/Cordoba	44271	Villa Constitución	فيلا كونشتيتوثيون	ভিলা কনস্টিটিসিয়ন		Villa Constitución putetes	وییا کونستیتوسیون	villa Constitución	विला कोंस्टिटकीयों	Villa Constitucion	ビジャ・コンスティトゥシオン	Вилья-Конститусьон		ولا کانسٹیٹیوشن	孔斯蒂圖西翁鎮
1159131979	AR	Santa Fe	-31.25005	-61.49998	America/Argentina/Cordoba	88713	Rafaela	رافاييلا	রাফায়েল			رافائلا		राफ़ाला		ラファエラ	Рафаэла		رافائیلا	拉斐拉
1159131983	BR	São Paulo	-23.65283	-46.52782	America/Sao_Paulo	662373	Santo André	سانت أندري	স্যাান্তো আন্দ্রে			سانتو آندره		संतो आंद्रे		サントアンドレ	Санту-Андре		سانتو اینڈرے	圣安德烈
1159131989	BR	São Paulo	-22.91996	-45.47003	America/Sao_Paulo	132218	Pindamonhangaba	بندامونهانغابا	পিন্ডামনহাঙ্গাবা			پندومونهانگابا		पिण्डमोंहनगबा		ピンダモニャンガバ	Пиндамоньянгаба		پیندامونحانجابا	平达莫尼扬加巴
1159131993	BR	São Paulo	-22.40996	-47.56003	America/Sao_Paulo	180147	Rio Claro	ريو كلارو	রিও ক্লারু			ریو کلارو		रियो क्लारो		リオ・クラロ	Риу-Клару		ریو کلارو	里奥克拉鲁
1159131997	BR	São Paulo	-22.97003	-49.86999	America/Sao_Paulo	97799	Ourinhos	أورينهوس	ওরিনহোস			اورینهاوس		ओरहीनोस		オウリニョス	Ориньюс	Oruinhos	وورینحوس	欧里尼奥斯
1159132001	BR	São Paulo	-24.17998	-46.80002	America/Sao_Paulo	90385	Itanhaém	إيتانهايم	ইতানহায়েম			ایتینایم		इटानहेम	Itanhaem	イタニャエン	Итаньяэн	Itanhaem	آئیٹانائم	伊塔尼亚恩
1159132007	BR	São Paulo	-21.25004	-48.32998	America/Sao_Paulo	69394	Jaboticabal	جابوتيكابال	জ্যাবোটিকাল			جابوتیکبال		जबोटिकाबल		ジャボティカバル	Жаботикабал		جبوتیکبل	雅博蒂卡巴尔
1159132011	BR	São Paulo	-22.95272	-46.53339	America/Sao_Paulo	127676	Bragança Paulista	براغانكا باوليستا	ব্রাগাঙ্কা পলিস্টা			برگنسا پائولیستا		बर्गंसा पौलिस्टा		ブラガンサ・パウリスタ	Браганса-Паулиста	Braganca Paulista	براجانکا پاولیستا	布拉干萨-保利斯塔
1159132015	BR	São Paulo	-23.19999	-46.87999	America/Sao_Paulo	505548	Jundiaí	جوندياي	জোনডিয়াই			ژونژیی		जुन्जाई		ジュンジアイ	Жундиаи	Jundiai	جوندیای	容迪亚伊
1159132019	BR	São Paulo	-23.19999	-45.87995	America/Sao_Paulo	753769	São José dos Campos	ساو جوزيه دوس كامبوس	সাও জুসে ডস কেম্পোস			سائو خوزه دوس کامپس		सो जोसे दे कम्पोस		サン・ジョゼ・ドス・カンポス	Сан-Жозе-дус-Кампус		ساو خوسے دوس کامپوس	圣若泽多斯坎波斯
